Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
7786	0.9584317430325932	-0.0002624608314973	1.0	0.2462729658965079	3.4175461211537916e-173	0.124715179234506	50	refuse	Skin	RAC1
7787	0.958587088915956	-0.0001071149481345	1.0	0.7682371173765526	3.246668815096102e-173	0.124715179234506	50	refuse	Skin	RAC1
7788	0.9591443438042012	0.0004501399401105	0.0	0.4210045269085378	3.0843353743412968e-173	0.1201211190361282	50	refuse	Skin	RAC1
7789	0.960694523945812	0.0020003200817212	0.0	0.2686282529558101	2.9301186056242318e-173	0.1201211190361282	50	refuse	Skin	RAC1
7790	0.9577291252014029	-0.0009650786626879	1.0	0.312775040203056	2.78361267534302e-173	0.124715179234506	50	refuse	Skin	RAC1
7791	0.96104897801774	0.0023547741536493	0.0	0.0360935820284648	2.644432041575869e-173	0.1201211190361282	50	refuse	Skin	RAC1
7792	0.9580027998133458	-0.0006914040507448	1.0	0.0571978348703486	2.512210439497076e-173	0.124715179234506	50	refuse	Skin	RAC1
7793	0.9599504147992752	0.0012562109351846	0.0	0.2164088962197927	2.386599917522222e-173	0.1201211190361282	50	refuse	Skin	RAC1
7794	0.9582033096926714	-0.0004908941714192	1.0	0.2229927727590239	2.2672699216461108e-173	0.124715179234506	50	refuse	Skin	RAC1
7795	0.9582938388625593	-0.0004003650015313	1.0	0.565093072237944	2.1539064255638048e-173	0.124715179234506	50	refuse	Skin	RAC1
7796	0.9552014995313964	-0.0034927043326942	1.0	0.4744699113932722	2.046211104285615e-173	0.124715179234506	50	refuse	Skin	RAC1
7797	0.9590046715606826	0.0003104676965919	0.0	0.3415622099733791	1.9439005490713338e-173	0.1201211190361282	50	refuse	Skin	RAC1
7798	0.9621956252579448	0.003501421393854	0.0	0.01312427667265	1.8467055216177674e-173	0.124715179234506	50	refuse	Skin	RAC1
7799	0.9583096456319878	-0.0003845582321028	1.0	0.4896125142176593	1.754370245536879e-173	0.124715179234506	50	refuse	Skin	RAC1
7800	0.9581347537613308	-0.0005594501027599	1.0	0.1533335925903246	1.666651733260035e-173	0.124715179234506	50	refuse	Skin	RAC1
7801	0.9600305985848154	0.0013363947207247	0.0	0.8061130573640728	1.5833191465970332e-173	0.1201211190361282	50	refuse	Skin	RAC1
7802	0.9580127291726038	-0.0006814746914868	1.0	0.5858468054274286	1.5041531892671814e-173	0.124715179234506	50	refuse	Skin	RAC1
7803	0.9639091044111094	0.0052149005470187	0.0	0.1125111480709604	1.4289455298038224e-173	0.124715179234506	50	refuse	Skin	RAC1
7804	0.9568075117370892	-0.0018866921270014	1.0	0.9406245236230716	1.3574982533136312e-173	0.124715179234506	50	refuse	Skin	RAC1
7805	0.956997359486986	-0.0016968443771046	1.0	0.966914750054079	1.2896233406479496e-173	0.124715179234506	50	refuse	Skin	RAC1
7806	0.9600959232613908	0.0014017193973002	0.0	0.6695631004207343	1.225142173615552e-173	0.1201211190361282	50	refuse	Skin	RAC1
7807	0.9574992884925528	-0.0011949153715378	1.0	0.7208278262329899	1.1638850649347744e-173	0.124715179234506	50	refuse	Skin	RAC1
7808	0.9607430103408656	0.0020488064767749	0.0	0.0919545529104982	1.1056908116880356e-173	0.1201211190361282	50	refuse	Skin	RAC1
7809	0.9599504147992752	0.0012562109351846	0.0	0.0187707171103426	1.0504062711036338e-173	0.1201211190361282	50	refuse	Skin	RAC1
7810	0.9583096456319878	-0.0003845582321028	1.0	0.7929628354608383	9.97885957548452e-174	0.124715179234506	50	refuse	Skin	RAC1
7811	0.9471947194719472	-0.0114994843921434	1.0	0.1988110087026962	9.479916596710296e-174	0.1201211190361282	50	refuse	Skin	RAC1
7812	0.959055418015616	0.0003612141515254	0.0	0.8653466794197694	9.00592076687478e-174	0.1201211190361282	50	refuse	Skin	RAC1
7813	0.9582938388625593	-0.0004003650015313	1.0	0.5914377565971379	8.55562472853104e-174	0.124715179234506	50	refuse	Skin	RAC1
7814	0.959847036328872	0.0011528324647812	0.0	0.8484212596565064	8.127843492104487e-174	0.1201211190361282	50	refuse	Skin	RAC1
7815	0.9600176133861736	0.0013234095220828	0.0	0.6788362076929233	7.721451317499262e-174	0.124715179234506	50	refuse	Skin	RAC1
